provider_number,fy_start,fy_end,date_processed,date_created,data_source,beds,tot_charges,net_pat_rev,tot_discounts,tot_operating_exp,ip_charges,icu_charges,ancillary_charges,tot_discharges,mcare_discharges,mcaid_discharges,tot_mcare_payment,secondary_mcare_payment,street,city,state,zip,county,name,uncomp_care,cost_to_charge,new_cap_ass,cash,fixed_assets,depr_land,depr_bldg,depr_lease,depr_fixed_equip,depr_auto,depr_major_equip,depr_minor_equip,current_assets,current_liabilities,pps_ip_charges,pps_op_charges,pps_mcare_cost,pps_pgm_cost,hvbp_payment,hrrp_payment,tot_uncomp_care_charges,tot_uncomp_care_partial_pmts,bad_debt,depr_HIT,year,source
010019,2011-10-01,2012-09-30,2013-03-26,2013-03-25,v2010,185,306416932,78343330,228073602,83662261,27199854,4952480,88997098,7044,3066,1530,21915245,13361,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,AL,35660-,COLBERT,HELEN KELLER HOSPITAL,NA,0.250757,2360035,6401164,29716249,NA,NA,NA,NA,NA,NA,-80000866,38383366,9313614,NA,NA,NA,NA,NA,NA,8308882,NA,14329949,NA,2012,unique reports
010021,2011-10-01,2012-09-30,2013-03-21,2013-03-20,v2010,77,105019680,28117871,76901809,29762528,5969911,691935,15827976,1973,779,376,4867964,2224,126 HOSPITAL,OZARK,AL,36360-,DALE,DALE MEDICAL CENTER,NA,0.329278,NA,1126292,11294412,NA,NA,NA,NA,NA,NA,NA,14404728,4893590,NA,NA,NA,NA,NA,NA,766823,NA,7292272,NA,2012,unique reports
010022,2011-04-01,2012-03-31,2014-07-28,2014-07-28,v2010,45,65415788,17640415,47775373,21986652,3392510,NA,14586240,852,479,112,2507725,868,100 NORTHWOOD DRIVE,CENTRE,AL,35960-,CHEROKEE,CHEROKEE MEDICAL CENTER,NA,0.197202,1268362,-177765,7721343,-102530,-1091834,-118727,-263314,-5050,-2068156,-952137,2755702,27881960,NA,NA,NA,NA,NA,NA,1174094,1173,2589155,NA,2012,unique reports
010023,2011-07-01,2012-06-30,2012-12-26,2012-12-21,v2010,363,1024744514,251048812,773695702,276012976,68723473,50674654,450749143,16648,5273,4222,62128262,52370,2105  EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116-,MONTGOMERY,BAPTIST MEDICAL CENTER SOUTH,NA,0.244128,25688067,2782498,93081560,NA,NA,NA,NA,NA,-198215047,NA,372773583,72613056,NA,NA,NA,NA,NA,NA,36145587,NA,52187006,NA,2012,unique reports
010024,2012-01-01,2012-12-31,2013-09-12,2013-08-21,v2010,255,642192108,167228556,474963552,162387025,62218980,18685192,306717361,14474,4949,2890,43667230,17787,1725 PINE STREET,MONTGOMERY,AL,36106-1109,MONTGOMERY,JACKSON HOSPITAL AND CLINIC  INC,NA,0.224416,7801952,595178,103137044,-468781,-41101773,NA,-13424430,NA,-32782238,NA,41752293,21849934,NA,NA,NA,NA,4709,14982,31627658,NA,14899948,NA,2012,unique reports
010025,2011-07-01,2012-06-30,2013-09-25,2013-09-24,v2010,84,90319122,49438811,40880311,52281683,5088328,1757584,20000507,2835,1205,433,8765757,8642,4800 48TH STREET,VALLEY,AL,36854,CHAMBERS,GEORGE H. LANIER HOSPITAL,NA,0.426324,3994245,4473080,21151155,-1001256,-22553681,NA,-1498462,NA,-17016319,NA,14067545,7261109,NA,NA,NA,NA,NA,NA,387766,1208,8766143,NA,2012,unique reports
010027,2011-07-01,2012-06-30,2014-06-16,2014-06-03,v2010,20,13962755,8938134,5024621,11315993,269800,NA,1906314,247,110,73,484911,NA,987 DRAYTON STREET,ELBA,AL,35323,COFFEE,ELBA GENERAL HOSPITAL,NA,0.751284,4290397,677140,10052291,NA,NA,NA,NA,NA,NA,-8934069,2147231,2249732,NA,NA,NA,NA,NA,NA,NA,NA,-45086,NA,2012,unique reports
010029,2011-10-01,2012-09-30,2013-09-18,2013-09-18,v2010,258,526526568,228842133,297684435,232971169,34534183,8608125,167133236,15507,5435,2243,54088392,62365,2000 PEPPERELL PKWY,OPELIKA,AL,36802-,LEE,EAST ALABAMA MEDICAL CENTER,NA,0.409003,10573924,136029584,130873914,NA,NA,NA,NA,NA,-174047607,NA,166821797,78324838,NA,NA,NA,NA,NA,NA,6345536,6608,31796024,NA,2012,unique reports
010032,2011-10-01,2012-09-30,2013-04-19,2013-03-27,v2010,34,21233489,10655076,10578413,10444985,1438459,NA,6100835,723,396,99,1757275,NA,301 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,WEDOWEE HOSPITAL,NA,0.360248,622367,1374417,1109196,NA,NA,NA,NA,NA,NA,NA,2546382,1575638,NA,NA,NA,NA,NA,NA,174559,NA,2988560,NA,2012,unique reports
010033,2011-10-01,2012-09-30,2013-03-21,2013-03-20,v2010,997,4143237576,1355813408,2787424168,1355498579,281330569,398298100,2189119986,42199,12027,9832,213845274,428332,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,UNIVERSITY OF ALABAMA HOSPITAL,NA,0.231436,30681940,37780000,NA,NA,NA,NA,NA,NA,NA,NA,332648000,98951000,NA,NA,NA,NA,NA,NA,216551648,286991,234275342,NA,2012,unique reports
010034,2011-10-01,2012-09-30,2013-03-21,2013-03-18,v2010,37,49377812,24734437,24643375,28064542,3218599,835320,10597318,1532,701,175,4562094,8727,805 FRIENDSHIP DRIVE,TALLASSEE,AL,36078,ELMORE,COMMUNITY HOSPITAL INC.,NA,0.415596,1086229,904983,6734351,NA,NA,NA,NA,NA,NA,NA,9218382,3125694,NA,NA,NA,NA,NA,NA,1086416,NA,4025033,NA,2012,unique reports
010035,2011-07-01,2012-06-30,2012-12-21,2012-12-20,v2010,115,344201773,89530758,254671015,96924535,21806969,6834400,128274007,7141,3102,1651,24551326,71371,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,35056-,CULLMAN,CULLMAN REGIONAL,NA,0.259723,7482058,5813077,46137736,NA,NA,NA,NA,NA,NA,NA,29864493,17276376,NA,NA,NA,NA,NA,NA,9346438,NA,22779427,-15193,2012,unique reports
010036,2011-04-01,2012-03-31,2012-09-28,2012-09-21,v2010,88,136057806,42003606,94054200,41704434,3779235,1626227,55196619,3208,1395,804,9249559,8347,849 THREE NOTCH STREET,ANDALUSIA,AL,36420,COVINGTON,ANDALUSIA REGIONAL HOSPITAL,NA,0.206072,326303,10869,18755099,NA,NA,NA,NA,NA,NA,-24477841,6666860,2570576,NA,NA,NA,NA,NA,NA,NA,NA,8116955,NA,2012,unique reports
010038,2011-07-01,2012-06-30,2014-07-23,2014-07-03,v2010,125,433948426,62516903,371431523,61140238,6661433,1340100,183318613,4248,2092,536,14330120,95491,301 EAST 18TH STREET,ANNISTON,AL,36207,CALHOUN,STRINGFELLOW MEMORIAL HOSPITAL,NA,0.112706,4546314,-516118,26813390,-147,-273563,-13850353,NA,-13000,-11200253,-1132731,9699115,3302717,NA,NA,NA,NA,NA,NA,18427438,206999,11176009,NA,2012,unique reports
010039,2011-07-01,2012-06-30,2013-06-14,2013-06-12,v2010,807,3485956836,727516199,2758440637,714603620,211337588,119238679,1466935809,44927,14528,7661,169933830,276581,101 SIVLEY ROAD,HUNTSVILLE,AL,35801-,MADISON,HUNTSVILLE HOSPITAL,NA,0.177177,NA,74359000,403845000,-25021611,-271564495,-1814401,-166652493,NA,NA,NA,380451000,291602000,NA,NA,NA,NA,NA,NA,73158159,176698,210993050,NA,2012,unique reports
010040,2011-10-01,2012-09-30,2013-03-21,2013-03-19,v2010,267,1702793493,253843832,1448949661,244831098,115320897,38731495,839260686,12397,4921,2299,46648217,45901,1007 GOODYEAR AVENUE,GADSDEN,AL,35999-,ETOWAH,GADSDEN REGIONAL MEDICAL CENTER,NA,0.084204,18120221,-2838770,118062447,-449546,-11789000,-2429372,-1268686,NA,-17007528,-3516954,45477016,161955865,NA,NA,NA,NA,NA,NA,22050473,NA,87714681,NA,2012,unique reports
010043,2011-07-01,2012-06-30,2014-04-18,2014-04-07,v2010,27,38147906,13736352,24411554,16098414,966214,NA,4745930,538,214,41,1235394,NA,1010 LAY DAM ROAD,CLANTON,AL,35045-,CHILTON,CHILTON MEDICAL CENTER,NA,0.261988,431258,463246,612627,NA,-23162,NA,NA,NA,NA,NA,2052188,4712062,NA,NA,NA,NA,NA,NA,1700598,NA,3280172,NA,2012,unique reports
010044,2011-10-01,2012-09-30,2014-09-22,2014-09-19,v2010,36,59257423,20259246,38998177,20702952,1266194,496696,12192466,831,436,83,2118233,NA,1256 MILITARY ST SOUTH,HAMILTON,AL,35570-,MARION,MARION REGIONAL MEDICAL CENTER,NA,0.335897,3949101,944377,9749972,NA,NA,NA,NA,NA,-9616582,NA,5080072,11578998,NA,NA,NA,NA,NA,NA,2677824,NA,3946125,NA,2012,unique reports
010045,2011-10-01,2012-09-30,2013-04-19,2013-03-28,v2010,42,86196968,25043756,61153212,25898853,25055339,NA,NA,1289,842,NA,4840659,NA,1653 TEMPLE AVENUE NORTH,FAYETTE,AL,35555-,FAYETTE,FAYETTE MEDICAL CENTER DCH,NA,0.292157,NA,4594756,10949292,NA,NA,NA,NA,NA,-20363061,NA,9316403,1850477,NA,NA,NA,NA,NA,NA,3004824,NA,3400610,NA,2012,unique reports
010046,2011-07-01,2012-06-30,2014-10-31,2014-10-31,v2010,256,766792561,101221730,665570831,98447784,15926019,5487901,454133573,6440,3616,485,30259371,158292,600 S 3RD STREET,GADSDEN,AL,35901,ETOWAH,RIVERVIEW REGIONAL MEDICAL CENTER,NA,0.111301,7201656,-832375,24633967,-311441,-20773946,-209179,-1285015,NA,-22489495,NA,17649668,5977729,NA,NA,NA,NA,NA,NA,29082101,434074,15777566,NA,2012,unique reports
010047,2012-01-01,2012-11-30,2013-07-30,2013-07-26,v2010,22,12972767,6618830,6353937,6746339,1518789,NA,2662785,793,425,125,1891701,NA,515 MIRANDA STREET,GEORGIANA,AL,36033,BUTLER,GEORGIANA HOSPITAL,NA,0.457992,NA,312418,2228865,NA,-2826753,NA,NA,NA,NA,NA,1475677,799389,NA,NA,NA,NA,NA,1675,NA,NA,870973,NA,2012,unique reports
010049,2012-01-01,2012-12-31,2014-12-15,2014-12-11,v2010,131,345789960,58452809,287337151,60494182,14308259,2940286,97769475,4042,1449,989,8489923,20363,400 NORTH EDWARDS STREET,ENTERPRISE,AL,36330-,COFFEE,MEDICAL CENTER ENTERPRISE,NA,0.120822,17979410,1207991,27953138,-99118,-2414095,-630503,-359385,NA,-4962040,-2380399,10153885,40945753,NA,NA,NA,NA,7726,5041,3909600,1100,6976341,NA,2012,unique reports
010050,2011-07-01,2012-06-30,2014-04-18,2014-03-18,v2010,40,82844366,14217355,68627011,17216858,4466093,2799819,17015372,1241,476,130,2743620,NA,150 GILBREATH DRIVE,ONEONTA,AL,35121-,BLOUNT,ST. VINCENT S BLOUNT,NA,0.191178,604408,-17,12473740,-168000,-5538638,NA,-23230,NA,-1404064,NA,-41834734,1412908,NA,NA,NA,NA,NA,NA,1386674,NA,2983490,NA,2012,unique reports
010051,2011-10-01,2012-09-30,2013-03-21,2013-03-15,v2010,24,14281011,9136999,5144012,11443753,507515,NA,1715161,423,219,107,1056364,NA,509 WILSON AVENUE,EUTAW,AL,35462,GREENE,GREENE COUNTY HOSPITAL,NA,0.670855,164359,325000,1624043,NA,NA,NA,NA,NA,NA,NA,2486772,1148287,NA,NA,NA,NA,NA,NA,289421,NA,1505668,NA,2012,unique reports
010052,2012-01-01,2012-12-31,2013-07-23,2013-07-10,v2010,46,23490117,15558365,7931752,15176131,886578,NA,3333407,957,543,65,2588919,NA,1231 SOUTH STREET,DADEVILLE,AL,36853,TALLAPOOSA,LAKE MARTIN COMMUNITY HOSPITAL,NA,0.647583,880872,1078296,1305467,NA,NA,NA,NA,NA,-2205011,NA,2787763,1192060,NA,NA,NA,NA,NA,856,59915,NA,2488103,NA,2012,unique reports
010054,2012-01-01,2012-12-31,2014-12-15,2014-12-08,v2010,120,276375917,39702570,236673347,39922080,7465571,2175593,96033014,2936,1228,593,8726284,5697,1874 BELTLINE ROAD S.W.,DECATUR,AL,35601,MORGAN,PARKWAY MEDICAL CENTER,NA,0.101611,NA,422832,17160003,NA,NA,NA,NA,NA,-858318,NA,5113183,1069430,NA,NA,NA,NA,NA,NA,10844546,NA,8191594,NA,2012,unique reports
010055,2011-07-01,2012-06-30,2012-12-21,2012-12-20,v2010,235,1193386651,222133796,971252855,206921333,56973125,17127564,472898026,11865,5230,1363,43749136,35616,4370 WEST MAIN STREET,DOTHAN,AL,36302-,HOUSTON,FLOWERS HOSPITAL,NA,0.132782,5040428,-3352089,78787781,-422500,-8032846,NA,-2108211,-67706,-16107105,-3515982,34154721,43403405,NA,NA,NA,NA,NA,NA,18948140,1804039,28019740,NA,2012,unique reports
010056,2011-07-01,2012-06-30,2013-09-27,2013-09-27,v2010,442,1269868322,377377743,892490579,354346772,72494789,56317643,465993226,20588,6698,718,65082394,62156,810 ST VINCENT S DRIVE,BIRMINGHAM,AL,35205-,JEFFERSON,ST VINCENT S HOSPITAL,NA,0.238141,13203365,400045,194129423,-4491393,-83475952,-319972,-51509878,-287508,-164962542,NA,276594150,175178640,NA,NA,NA,NA,NA,NA,10430127,NA,17866887,NA,2012,unique reports
010058,2011-10-01,2012-09-30,2014-02-08,2014-02-05,v2010,25,24046504,16332909,7713595,17668451,1289680,NA,5643600,252,144,10,709186,NA,165 PIERSON AVENUE,CENTREVILLE,AL,35042,BIBB,BIBB MEDICAL CENTER,NA,0.63345,690620,5496917,14892525,NA,NA,NA,NA,NA,NA,NA,10029929,534056,NA,NA,NA,NA,NA,NA,13586,NA,2146721,NA,2012,unique reports
010059,2011-10-01,2012-09-30,2013-03-05,2013-03-04,v2010,37,45061862,14020793,31041069,18118896,2364909,994950,12755853,1145,677,106,4344151,10601,202 HOSPITAL STREET,MOULTON,AL,35650-,LAWRENCE,LAWRENCE MEDICAL CENTER,NA,0.349296,325803,204812,1944562,-9422,NA,-17306,-16121,NA,-1181040,-1984113,1874710,8822394,NA,NA,NA,NA,NA,NA,2417225,NA,1540891,NA,2012,unique reports
010061,2011-10-01,2012-09-30,2013-03-21,2013-03-18,v2010,170,104284957,39198313,65086644,46553125,8278506,2069244,27544218,3856,1663,1159,9223908,3402,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768-,JACKSON,HIGHLANDS MEDICAL CENTER,NA,0.465716,2230743,2998933,13293908,NA,NA,NA,NA,NA,NA,-35739113,14254822,13250995,NA,NA,NA,NA,NA,NA,1004790,NA,8226572,NA,2012,unique reports
010062,2011-10-01,2012-09-30,2013-03-21,2013-03-19,v2010,73,41252323,19222300,22030023,21814433,856689,756732,10080895,1178,684,125,3740632,NA,1200 WEST MAPLE STREET,GENEVA,AL,36340,GENEVA,WIREGRASS MEDICAL CENTER,NA,0.559543,410301,491601,6733230,NA,NA,NA,NA,NA,NA,-19171321,4685265,2223668,NA,NA,NA,NA,NA,NA,46068,NA,1384133,NA,2012,unique reports
010065,2012-01-01,2012-12-31,2013-07-26,2013-07-25,v2010,75,191334307,74142793,117191514,78550213,8599736,1264159,38982426,3246,1586,737,13437427,11121,C,ALEXANDER CITY,AL,35010,TALLAPOOSA,RUSSELL MEDICAL CENTER,NA,0.331869,NA,10475698,42322336,NA,NA,NA,NA,NA,NA,NA,39637945,16846052,NA,NA,NA,NA,NA,NA,2103464,NA,9077348,NA,2012,unique reports
010066,2011-07-01,2012-06-30,2014-04-18,2014-03-18,v2010,22,4278158,3193505,1084653,3898580,807604,NA,1189475,235,115,33,485889,NA,515 EAST 5TH AVENUE,FLORALA,AL,36442,COVINGTON,FLORALA COMMUNITY HOSPITAL,NA,0.653514,37616,-14778,452866,NA,-579058,NA,-17772,NA,-539005,NA,1093412,1501973,NA,NA,NA,NA,NA,NA,NA,NA,1012918,NA,2012,unique reports
010069,2011-10-01,2012-09-30,2013-05-31,2013-05-30,v2010,30,60809766,18741888,42067878,18440217,3251265,1336500,16113230,1483,722,155,4040107,5394,820 WEST WASHINGTON STREET,EUFAULA,AL,36026-,BARBOUR,SEAR,NA,0.243049,412854,1511625,1705999,NA,NA,-89805,NA,NA,-1456176,NA,4593771,1395394,NA,NA,NA,NA,NA,NA,1512443,5859,2747088,NA,2012,unique reports
010073,2011-10-01,2012-09-30,2013-04-19,2013-04-08,v2010,46,29237938,17978021,11259917,19097609,2345515,594530,7294569,1373,729,68,3744521,NA,544 EAST AVENUE,ASHLAND,AL,36251,CLAY,CLAY COUNTY HOSPITAL,NA,0.560204,259251,658891,6630193,NA,-16128644,NA,NA,NA,NA,NA,5458938,2210102,NA,NA,NA,NA,NA,NA,632156,33504,924032,NA,2012,unique reports
010078,2011-07-01,2012-06-30,2012-12-21,2012-12-20,v2010,217,677844560,138150448,539694112,146970446,51759921,7877827,308869699,13536,5483,2617,47478935,45171,400 EAST TENTH STREET,ANNISTON,AL,36202-,CALHOUN,NORTHEAST ALABAMA REGIONAL MED CTR,NA,0.1944,NA,9644724,73776696,NA,NA,NA,NA,NA,NA,NA,37567530,16320380,NA,NA,NA,NA,NA,NA,24221968,10683,27772221,NA,2012,unique reports
010079,2011-07-01,2012-06-30,2012-12-20,2012-12-20,v2010,101,185588038,48775255,136812783,51113444,10364891,1708599,53570359,4423,1609,240,11723223,17765,ATHENS LIMESTONE HOSPITAL,ATHENS,AL,35611-,LIMESTONE,ATHENS LIMESTONE,NA,0.253538,NA,6005356,27923136,-1648779,-22087745,NA,-22613657,NA,-580631,NA,19590692,10372715,NA,NA,NA,NA,NA,NA,3301738,NA,20444442,NA,2012,unique reports
010083,2011-10-01,2012-09-30,2014-12-15,2014-12-11,v2010,112,582451206,111307017,471144189,103103242,19917955,6650684,228057941,6052,2467,886,16235420,16563,1613 NORTH MCKENZIE,FOLEY,AL,36535-,BALDWIN,SOUTH BALDWIN REGIONAL MEDICAL CENTE,NA,0.112951,4638861,-290489,39069319,-218700,-6628573,-3085514,-1030410,-12631,-13789418,-2922466,17248329,4891322,NA,NA,NA,NA,NA,NA,15557748,2805,24357621,NA,2012,unique reports
010085,2011-07-01,2012-08-31,2013-11-05,2012-12-12,NA,178,202640976.49295774,NA,127481113.814554,88569095.33333333,21822356.232394367,6863730.91314554,48461468.333333336,7841.8427230046955,3390.347417840376,1475.1150234741785,25824358.776995305,55523.255868544606,7TH STREET S.E.,DECATUR,AL,35609-,MORGAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,2012,weighted_average
010086,2011-05-01,2012-04-30,2012-11-15,2012-11-15,v2010,61,115024609,26311828,88712781,30685628,2706524,606846,36262128,1997,1204,214,6392433,4057,HIGHWAY 78 WEST,WINFIELD,AL,35594,MARION,NORTHWEST MEDICAL CENTER,NA,0.221713,999850,35510,17847932,-515769,-5721950,-132715,-344877,NA,-5361983,-1936690,4386024,2372441,NA,NA,NA,NA,NA,NA,NA,NA,6327096,NA,2012,unique reports
010087,2011-10-01,2012-09-30,2013-03-21,2013-03-20,v2010,131,308341445,173251953,135089492,215431168,15223665,13971499,133155811,6677,967,2070,21676287,47526,2451 FILLINGIM STREET,MOBILE,AL,36617,MOBILE,UNIV OF SOUTH ALABAMA MEDICAL CENTER,NA,0.371837,13903186,NA,NA,NA,NA,NA,NA,NA,NA,NA,52686469,166059883,NA,NA,NA,NA,NA,NA,NA,NA,63602716,NA,2012,unique reports
010090,2011-07-01,2012-06-30,2013-01-29,2013-01-28,v2010,349,741416092,203477614,537938478,194642935,47909195,19554866,316470863,13979,4669,1769,46070587,3642,6801 AIRPORT BLVD,MOBILE,AL,36608,MOBILE,PROVIDENCE HOSPITAL,NA,0.260283,NA,11703301,54368479,-5304576,-70777176,-85265,-2678843,-318494,-77047779,NA,76197269,54767098,NA,NA,NA,NA,NA,NA,12809787,NA,14184721,-3394,2012,unique reports
010091,2011-07-01,2012-06-30,2013-01-24,2013-01-14,v2010,24,45493682,15133133,30360549,15231776,4615467,NA,9056048,1423,574,535,2626692,NA,295 SOUTH JACKSON STREET,GROVE HILL,AL,36451-,CLARKE,GROVE HILL MEMORIAL HOSPITAL,NA,0.27286,561567,931823,1563455,NA,-6496141,NA,NA,NA,NA,NA,4698288,1084659,NA,NA,NA,NA,NA,NA,89594,491341,3525091,NA,2012,unique reports
010092,2011-10-01,2012-09-30,2013-03-21,2013-03-15,v2010,519,1744537141,411949084,1332588057,418221747,159058164,64164022,803347559,31882,12189,NA,123707321,172713,809 UNIVERSITY BLVD EAST,TUSCALOOSA,AL,35401-,TUSCALOOSA,DCH REGIONAL MEDICAL CENTER,NA,0.218322,NA,37364581,276177430,NA,-291982372,NA,NA,NA,NA,NA,125949598,51998999,NA,NA,NA,NA,NA,NA,61452660,NA,53682058,NA,2012,unique reports
010095,2011-10-01,2012-09-30,2013-03-08,2013-03-07,v2010,28,16815020,9598846,7216174,11029869,1405424,NA,2228880,440,138,131,717137,NA,508 GREENE STREET,GREENSBORO,AL,36744,HALE,HALE COUNTY HOSPITAL,NA,0.523923,112233,1578292,4199225,NA,NA,NA,NA,NA,NA,NA,3721606,1441659,NA,NA,NA,NA,NA,NA,113919,NA,1751472,NA,2012,unique reports
010097,2012-01-01,2012-12-31,2013-06-21,2013-06-20,v2010,33,37288571,14140601,23147970,15218768,2020866,NA,4013453,1166,468,139,2007953,NA,500 HOSPITAL DRIVE,WETUMPKA,AL,36092,ELMORE,ELMORE COMMUNITY HOSPITAL,NA,0.414155,963601,564031,1248115,NA,NA,NA,NA,NA,-1178710,NA,2286575,3370845,NA,NA,NA,NA,NA,1323,14361,NA,2955383,NA,2012,unique reports
010099,2011-10-01,2012-09-30,2013-04-19,2013-04-01,v2010,49,74631640,24983330,49648310,25433071,2182340,1097366,18916428,2341,1043,576,5066730,NA,1301 BELLEVILLE AVENUE,BREWTON,AL,36427,ESCAMBIA,D W MCMILLAN MEMORIAL HOSPITAL,NA,0.327737,1479047,5063759,8054159,-156507,-7685636,NA,-4073145,NA,-10934610,NA,8970516,5957251,NA,NA,NA,NA,NA,NA,810303,NA,5651024,-212002,2012,unique reports
010100,2011-04-01,2012-03-31,2013-09-27,2013-09-26,v2010,129,457999826,135442030,322557796,142708384,11933901,5616166,181491530,8987,3049,1316,26487750,16903,750 MORPHY AVE,FAIRHOPE,AL,36532-,BALDWIN,THOMAS HOSPITAL,NA,0.25774,7404975,20700486,89028515,NA,-85765250,NA,NA,NA,NA,NA,45679274,17698536,NA,NA,NA,NA,NA,NA,3558461,NA,23234815,NA,2012,unique reports
